"device_id","meldecode","meldeklasse","interndiagcode","kurztext_de","kurztext_2","kurztext_3","kurztext_4"
"1","75101","C","1665","Hilfseinr.: +1 LSS Scheibenheizung ausgelöst","Всп. устр.: +1 сработал АЗВ обогрев стекла","Поступило ДС 75101 Всп. устр.: +1 сработал АЗВ обогрев стекла","Более не активно ДС 75101 Всп. устр.: +1 сработал АЗВ обогрев стекла"
"1","75103","I","2129","+1 Scheibenheizung Abtaustufe aktiv","+1 Обогрев стекла Режим оттаивания активирован","Поступило ДС 75103 +1 Обогрев стекла Режим оттаивания активирован","Более не активно ДС 75103 +1 Обогрев стекла Режим оттаивания активирован"
"1","75104","C","1666","Scheibenheizung: +1 gestört","Обогрев стекол: +1 неисправен","Поступило ДС 75104 Обогрев стекол: +1 неисправен","Более не активно ДС 75104 Обогрев стекол: +1 неисправен"
"1","75200","C","1667","Hilfseinr.: +2 LSS Scheibenheizung ausgelöst","Всп. устр.: +2 сработал АЗВ обогрев стекла","Поступило ДС 75200 Всп. устр.: +2 сработал АЗВ обогрев стекла","Более не активно ДС 75200 Всп. устр.: +2 сработал АЗВ обогрев стекла"
"1","75201","C","1668","Hilfseinr.: +2 LSS Scheibenheizung ausgelöst","Всп. устр.: +2 сработал АЗВ обогрев стекла","Поступило ДС 75201 Всп. устр.: +2 сработал АЗВ обогрев стекла","Более не активно ДС 75201 Всп. устр.: +2 сработал АЗВ обогрев стекла"
"1","75203","I","2130","+2 Scheibenheizung Abtaustufe aktiv","+2 Обогрев стекла Режим оттаивания активирован","Поступило ДС 75203 +2 Обогрев стекла Режим оттаивания активирован","Более не активно ДС 75203 +2 Обогрев стекла Режим оттаивания активирован"
"1","75204","C","1669","Scheibenheizung: +2 gestört","Обогрев стекол: +2 неисправен","Поступило ДС 75204 Обогрев стекол: +2 неисправен","Более не активно ДС 75204 Обогрев стекол: +2 неисправен"
"1","76100","A","1670","Hilfseinr.:+1 WC1 funktioniert nicht","Всп. устр.:+1 туалет 1 не работает","Поступило ДС 76100 Всп. устр.:+1 туалет 1 не работает","Более не активно ДС 76100 Всп. устр.:+1 туалет 1 не работает"
"1","76101","M","1671","Hilfseinr.:+1 WC Abwassertank zu 95% voll","Всп. устр.:+1 бак туалета заполнен на 95%","Поступило ДС 76101 Всп. устр.:+1 бак туалета заполнен на 95%","Более не активно ДС 76101 Всп. устр.:+1 бак туалета заполнен на 95%"
"1","76102","M","1672","Hilfseinr.:+1 WC Abwassertank zu 80% voll","Всп. устр.:+1 бак туалета заполнен на 80%","Поступило ДС 76102 Всп. устр.:+1 бак туалета заполнен на 80%","Более не активно ДС 76102 Всп. устр.:+1 бак туалета заполнен на 80%"
"1","76103","M","1673","Hilfseinr.:+1 Wassertank 5%","Всп. устр.:+1 резервуар воды 5%","Поступило ДС 76103 Всп. устр.:+1 резервуар воды 5%","Более не активно ДС 76103 Всп. устр.:+1 резервуар воды 5%"
"1","76104","C","1674","Hilfseinr.:+1 LSS WC-Steuerung ausgelöst","Всп. устр.:+1 сработал АЗВ упр. туалетом","Поступило ДС 76104 Всп. устр.:+1 сработал АЗВ упр. туалетом","Более не активно ДС 76104 Всп. устр.:+1 сработал АЗВ упр. туалетом"
"1","76105","I","2131","+1 WC1 besetzt","+1 WC1  Туалет занят","Поступило ДС 76105 +1 WC1  Туалет занят","Более не активно ДС 76105 +1 WC1  Туалет занят"
"1","76106","D","1675","Hilfseinr.:+1 Heizlüfter in WC1 überhitzt","Всп. устр.:+1 перегрелся калорифер в туалете 1","Поступило ДС 76106 Всп. устр.:+1 перегрелся калорифер в туалете 1","Более не активно ДС 76106 Всп. устр.:+1 перегрелся калорифер в туалете 1"
"1","76107","C","1676","Hilfseinr.:+1 WC Heizung funktioniert nicht","Всп. устр.:+1 отопление туалета не работает","Поступило ДС 76107 Всп. устр.:+1 отопление туалета не работает","Более не активно ДС 76107 Всп. устр.:+1 отопление туалета не работает"
"1","76108","M","1677","Hilfseinr.:+1 WC1 Fahrgastnotruf","Всп. устр.:+1 экстр. вызов пассажира в туалете 1","Поступило ДС 76108 Всп. устр.:+1 экстр. вызов пассажира в туалете 1","Более не активно ДС 76108 Всп. устр.:+1 экстр. вызов пассажира в туалете 1"
"1","76109","D","1678","Hilfseinr.:+1 WC1 Redundanzfehler Fahrgastnotruf","Всп. устр.:+1 WC1 ошибка резервирования экстр. вызова пассажиром","Поступило ДС 76109 Всп. устр.:+1 WC1 ошибка резервирования экстр. вызова пассажиром","Более не активно ДС 76109 Всп. устр.:+1 WC1 ошибка резервирования экстр. вызова пассажиром"
"1","76200","A","1679","Hilfseinr.:+2 WC funktioniert nicht","Всп. устр.:+2 туалет не работает","Поступило ДС 76200 Всп. устр.:+2 туалет не работает","Более не активно ДС 76200 Всп. устр.:+2 туалет не работает"
"1","76201","M","1680","Hilfseinr.:+2 WC Abwassertank zu 95% voll","Всп. устр.:+2 бак туалета заполнен на 95%","Поступило ДС 76201 Всп. устр.:+2 бак туалета заполнен на 95%","Более не активно ДС 76201 Всп. устр.:+2 бак туалета заполнен на 95%"
"1","76202","M","1681","Hilfseinr.:+2 WC Abwassertank zu 80% voll","Всп. устр.:+2 бак туалета заполнен на 80%","Поступило ДС 76202 Всп. устр.:+2 бак туалета заполнен на 80%","Более не активно ДС 76202 Всп. устр.:+2 бак туалета заполнен на 80%"
"1","76203","M","1682","Hilfseinr.:+2 Wassertank 5%","Всп. устр.:+2 резервуар воды 5%","Поступило ДС 76203 Всп. устр.:+2 резервуар воды 5%","Более не активно ДС 76203 Всп. устр.:+2 резервуар воды 5%"
"1","76204","C","1683","Hilfseinr.:+2 LSS WC-Steuerung ausgelöst","Всп. устр.:+2 сработал АЗВ упр. туалетом","Поступило ДС 76204 Всп. устр.:+2 сработал АЗВ упр. туалетом","Более не активно ДС 76204 Всп. устр.:+2 сработал АЗВ упр. туалетом"
"1","76205","I","2132","+2 WC1 besetzt","+2 WC1  Туалет занят","Поступило ДС 76205 +2 WC1  Туалет занят","Более не активно ДС 76205 +2 WC1  Туалет занят"
"1","76206","D","1684","Hilfseinr.:+1 Heizlüfter in WC überhitzt","Всп. устр.:+2 перегрелся калорифер в туалете","Поступило ДС 76206 Всп. устр.:+2 перегрелся калорифер в туалете","Более не активно ДС 76206 Всп. устр.:+2 перегрелся калорифер в туалете"
"1","76207","C","1685","Hilfseinr.:+2 WC Heizung funktioniert nicht","Всп. устр.:+2 отопление туалета не работает","Поступило ДС 76207 Всп. устр.:+2 отопление туалета не работает","Более не активно ДС 76207 Всп. устр.:+2 отопление туалета не работает"
"1","76208","M","1686","Hilfseinr.:+2 WC Fahrgastnotruf","Всп. устр.:+2 экстр. вызов пассажира в туалете","Поступило ДС 76208 Всп. устр.:+2 экстр. вызов пассажира в туалете","Более не активно ДС 76208 Всп. устр.:+2 экстр. вызов пассажира в туалете"
"1","76209","D","1687","Hilfseinr.:+1 Redundanzfehler Fahrgastnotruf","Всп. устр.:+2 ошибка резервирования экстренного вызова пассажиром","Поступило ДС 76209 Всп. устр.:+2 ошибка резервирования экстренного вызова пассажиром","Более не активно ДС 76209 Всп. устр.:+2 ошибка резервирования экстренного вызова пассажиром"
"1","76300","A","1688","Hilfseinr.:+1 WC2 funktioniert nicht","Всп. устр.:+1 туалет 2 не работает","Поступило ДС 76300 Всп. устр.:+1 туалет 2 не работает","Более не активно ДС 76300 Всп. устр.:+1 туалет 2 не работает"
"1","76305","I","2133","+1 WC2 besetzt","+1 WC2  Туалет занят","Поступило ДС 76305 +1 WC2  Туалет занят","Более не активно ДС 76305 +1 WC2  Туалет занят"
"1","76306","D","1689","Hilfseinr.:+1 Heizlüfter in WC2 überhitzt","Всп. устр.:+1 перегрелся калорифер в туалете 2","Поступило ДС 76306 Всп. устр.:+1 перегрелся калорифер в туалете 2","Более не активно ДС 76306 Всп. устр.:+1 перегрелся калорифер в туалете 2"
"1","76308","M","1690","Hilfseinr.:+1 WC2 Fahrgastnotruf","Всп. устр.:+1 экстр. вызов пассажира в туалете 2","Поступило ДС 76308 Всп. устр.:+1 экстр. вызов пассажира в туалете 2","Более не активно ДС 76308 Всп. устр.:+1 экстр. вызов пассажира в туалете 2"
"1","76309","D","1691","Hilfseinr.:+1 WC2  Redundanzfehler Fahrgastnotruf","Всп. устр.:+1 WC2 ошибка резервирования экстр. вызова пассажиром","Поступило ДС 76309 Всп. устр.:+1 WC2 ошибка резервирования экстр. вызова пассажиром","Более не активно ДС 76309 Всп. устр.:+1 WC2 ошибка резервирования экстр. вызова пассажиром"
"1","76400","A","1692","Hilfseinr.:+2 WC2 funktioniert nicht","Всп. устр.:+2 туалет 2 не работает","Поступило ДС 76400 Всп. устр.:+2 туалет 2 не работает","Более не активно ДС 76400 Всп. устр.:+2 туалет 2 не работает"
"1","76405","I","2134","+2 WC2 besetzt","+2 WC2  Туалет занят","Поступило ДС 76405 +2 WC2  Туалет занят","Более не активно ДС 76405 +2 WC2  Туалет занят"
"1","76406","D","1693","Hilfseinr.:+2 Heizlüfter in WC2 überhitzt","Всп. устр.:+2 перегрелся калорифер в туалете 2","Поступило ДС 76406 Всп. устр.:+2 перегрелся калорифер в туалете 2","Более не активно ДС 76406 Всп. устр.:+2 перегрелся калорифер в туалете 2"
"1","76408","M","1694","Hilfseinr.:+2 WC2 Fahrgastnotruf","Всп. устр.:+2 экстр. вызов пассажира в туалете 2","Поступило ДС 76408 Всп. устр.:+2 экстр. вызов пассажира в туалете 2","Более не активно ДС 76408 Всп. устр.:+2 экстр. вызов пассажира в туалете 2"
"1","76409","D","1695","Hilfseinr.:+2 WC2  Redundanzfehler Fahrgastnotruf","Всп. устр.:+2 WC2 ошибка резервирования экстр. вызова пассажиром","Поступило ДС 76409 Всп. устр.:+2 WC2 ошибка резервирования экстр. вызова пассажиром","Более не активно ДС 76409 Всп. устр.:+2 WC2 ошибка резервирования экстр. вызова пассажиром"
"1","81011","D","1696","Türen: Steuerkreis <Türfreigabe Seite 1> Störung","Двери: цепь уп.<дебл.дв.стор.1>неисп.","Поступило ДС 81011 Двери: цепь уп.<дебл.дв.стор.1>неисп.","Более не активно ДС 81011 Двери: цепь уп.<дебл.дв.стор.1>неисп."
"1","81012","D","1697","Türen: Steuerkreis <Türfreigabe Seite 2> Störung","Двери: цепь уп.<дебл.дв.стор.2>неисп.","Поступило ДС 81012 Двери: цепь уп.<дебл.дв.стор.2>неисп.","Более не активно ДС 81012 Двери: цепь уп.<дебл.дв.стор.2>неисп."
"1","81013","A","1698","Türen: +1 Seite 1 nicht freigegeben","Двери: +1 не разблок. сторона 1","Поступило ДС 81013 Двери: +1 не разблок. сторона 1","Более не активно ДС 81013 Двери: +1 не разблок. сторона 1"
"1","81014","A","1699","Türen: +1 Seite 2 nicht freigegeben","Двери: +1 не разблок. сторона 2","Поступило ДС 81014 Двери: +1 не разблок. сторона 2","Более не активно ДС 81014 Двери: +1 не разблок. сторона 2"
"1","81015","B","1700","Türen: +1 keine Überwachung","Двери: +1 нет контроля","Поступило ДС 81015 Двери: +1 нет контроля","Более не активно ДС 81015 Двери: +1 нет контроля"
"1","81016","B","1701","Türen: +1 keine Überwachung","Двери: +1 нет контроля","Поступило ДС 81016 Двери: +1 нет контроля","Более не активно ДС 81016 Двери: +1 нет контроля"
"1","81021","D","1702","Türen: +2 Steuerkreis <Türfreigabe Seite 1> Störung","Двери: +2 цепь уп.<дебл.дв.стор.1>неисп.","Поступило ДС 81021 Двери: +2 цепь уп.<дебл.дв.стор.1>неисп.","Более не активно ДС 81021 Двери: +2 цепь уп.<дебл.дв.стор.1>неисп."
"1","81022","D","1703","Türen: +2 Steuerkreis <Türfreigabe Seite 2> Störung","Двери: +2 цепь уп.<дебл.дв.стор.2>неисп","Поступило ДС 81022 Двери: +2 цепь уп.<дебл.дв.стор.2>неисп","Более не активно ДС 81022 Двери: +2 цепь уп.<дебл.дв.стор.2>неисп"
"1","81023","A","1704","Türen: +2 Seite 1 nicht freigegeben","Двери: +2 не разблок. сторона 1","Поступило ДС 81023 Двери: +2 не разблок. сторона 1","Более не активно ДС 81023 Двери: +2 не разблок. сторона 1"
"1","81024","A","1705","Türen: +2 Seite 2 nicht freigegeben","Двери: +2 не разблок. сторона 2","Поступило ДС 81024 Двери: +2 не разблок. сторона 2","Более не активно ДС 81024 Двери: +2 не разблок. сторона 2"
"1","81025","B","1706","Türen: +2 keine Überwachung","Двери: +2 нет контроля","Поступило ДС 81025 Двери: +2 нет контроля","Более не активно ДС 81025 Двери: +2 нет контроля"
"1","81026","B","1707","Türen: +2 keine Überwachung","Двери: +2 нет контроля","Поступило ДС 81026 Двери: +2 нет контроля","Более не активно ДС 81026 Двери: +2 нет контроля"
"1","81031","D","1708","Türen: +3 Steuerkreis <Türfreigabe Seite 1> Störung","Двери: +3 цепь уп.<дебл.дв.стор.1>неисп.","Поступило ДС 81031 Двери: +3 цепь уп.<дебл.дв.стор.1>неисп.","Более не активно ДС 81031 Двери: +3 цепь уп.<дебл.дв.стор.1>неисп."
"1","81032","D","1709","Türen: +3 Steuerkreis <Türfreigabe Seite 2> Störung","Двери: +3 цепь уп.<дебл.дв.стор.2>неисп","Поступило ДС 81032 Двери: +3 цепь уп.<дебл.дв.стор.2>неисп","Более не активно ДС 81032 Двери: +3 цепь уп.<дебл.дв.стор.2>неисп"
"1","81033","A","1710","Türen: +3 Seite 1 nicht freigegeben","Двери: +3 не разблок. сторона 1","Поступило ДС 81033 Двери: +3 не разблок. сторона 1","Более не активно ДС 81033 Двери: +3 не разблок. сторона 1"
"1","81034","A","1711","Türen: +3 Seite 2 nicht freigegeben","Двери: +3 не разблок. сторона 2","Поступило ДС 81034 Двери: +3 не разблок. сторона 2","Более не активно ДС 81034 Двери: +3 не разблок. сторона 2"
"1","81035","B","1712","Türen: +3 keine Überwachung","Двери: +3 нет контроля","Поступило ДС 81035 Двери: +3 нет контроля","Более не активно ДС 81035 Двери: +3 нет контроля"
"1","81036","B","1713","Türen: +3 keine Überwachung","Двери: +3 нет контроля","Поступило ДС 81036 Двери: +3 нет контроля","Более не активно ДС 81036 Двери: +3 нет контроля"
"1","81041","D","1714","Türen: +4 Steuerkreis <Türfreigabe Seite 1> Störung","Двери: +4 цепь уп.<дебл.дв.стор.1>неисп.","Поступило ДС 81041 Двери: +4 цепь уп.<дебл.дв.стор.1>неисп.","Более не активно ДС 81041 Двери: +4 цепь уп.<дебл.дв.стор.1>неисп."
"1","81042","D","1715","Türen: +4 Steuerkreis <Türfreigabe Seite 2> Störung","Двери: +4 цепь уп.<дебл.дв.стор.2>неисп","Поступило ДС 81042 Двери: +4 цепь уп.<дебл.дв.стор.2>неисп","Более не активно ДС 81042 Двери: +4 цепь уп.<дебл.дв.стор.2>неисп"
"1","81043","A","1716","Türen: +4 Seite 1 nicht freigegeben","Двери: +4 не разблок. сторона 1","Поступило ДС 81043 Двери: +4 не разблок. сторона 1","Более не активно ДС 81043 Двери: +4 не разблок. сторона 1"
"1","81044","A","1717","Türen: +4 Seite 2 nicht freigegeben","Двери: +4 не разблок. сторона 2","Поступило ДС 81044 Двери: +4 не разблок. сторона 2","Более не активно ДС 81044 Двери: +4 не разблок. сторона 2"
"1","81045","B","1718","Türen: +4 keine Überwachung","Двери: +4 нет контроля","Поступило ДС 81045 Двери: +4 нет контроля","Более не активно ДС 81045 Двери: +4 нет контроля"
"1","81046","B","1719","Türen: +4 keine Überwachung","Двери: +4 нет контроля","Поступило ДС 81046 Двери: +4 нет контроля","Более не активно ДС 81046 Двери: +4 нет контроля"
"1","81051","D","1720","Türen: +5 Steuerkreis <Türfreigabe Seite 1> Störung","Двери: +5 цепь уп.<дебл.дв.стор.1>неисп.","Поступило ДС 81051 Двери: +5 цепь уп.<дебл.дв.стор.1>неисп.","Более не активно ДС 81051 Двери: +5 цепь уп.<дебл.дв.стор.1>неисп."
"1","81052","D","1721","Türen: +5 Steuerkreis <Türfreigabe Seite 2> Störung","Двери: +5 цепь уп.<дебл.дв.стор.2>неисп","Поступило ДС 81052 Двери: +5 цепь уп.<дебл.дв.стор.2>неисп","Более не активно ДС 81052 Двери: +5 цепь уп.<дебл.дв.стор.2>неисп"
"1","81053","A","1722","Türen: +5 Seite 1 nicht freigegeben","Двери: +5 не разблок. сторона 1","Поступило ДС 81053 Двери: +5 не разблок. сторона 1","Более не активно ДС 81053 Двери: +5 не разблок. сторона 1"
"1","81054","A","1723","Türen: +5 Seite 2 nicht freigegeben","Двери: +5 не разблок. сторона 2","Поступило ДС 81054 Двери: +5 не разблок. сторона 2","Более не активно ДС 81054 Двери: +5 не разблок. сторона 2"
"1","81055","B","1724","Türen: +5 keine Überwachung","Двери: +5 нет контроля","Поступило ДС 81055 Двери: +5 нет контроля","Более не активно ДС 81055 Двери: +5 нет контроля"
"1","81056","B","1725","Türen: +5 keine Überwachung","Двери: +5 нет контроля","Поступило ДС 81056 Двери: +5 нет контроля","Более не активно ДС 81056 Двери: +5 нет контроля"
"1","81061","D","1726","Türen: +6 Steuerkreis <Türfreigabe Seite 1> Störung","Двери: +6 цепь уп.<дебл.дв.стор.1>неисп.","Поступило ДС 81061 Двери: +6 цепь уп.<дебл.дв.стор.1>неисп.","Более не активно ДС 81061 Двери: +6 цепь уп.<дебл.дв.стор.1>неисп."
"1","81062","D","1727","Türen: +6 Steuerkreis <Türfreigabe Seite 2> Störung","Двери: +6 цепь уп.<дебл.дв.стор.2>неисп","Поступило ДС 81062 Двери: +6 цепь уп.<дебл.дв.стор.2>неисп","Более не активно ДС 81062 Двери: +6 цепь уп.<дебл.дв.стор.2>неисп"
"1","81063","A","1728","Türen: +6 Seite 1 nicht freigegeben","Двери: +6 не разблок. сторона 1","Поступило ДС 81063 Двери: +6 не разблок. сторона 1","Более не активно ДС 81063 Двери: +6 не разблок. сторона 1"
"1","81064","A","1729","Türen: +6 Seite 2 nicht freigegeben","Двери: +6 не разблок. сторона 2","Поступило ДС 81064 Двери: +6 не разблок. сторона 2","Более не активно ДС 81064 Двери: +6 не разблок. сторона 2"
"1","81065","B","1730","Türen: +6 keine Überwachung","Двери: +6 нет контроля","Поступило ДС 81065 Двери: +6 нет контроля","Более не активно ДС 81065 Двери: +6 нет контроля"
"1","81066","B","1731","Türen: +6 keine Überwachung","Двери: +6 нет контроля","Поступило ДС 81066 Двери: +6 нет контроля","Более не активно ДС 81066 Двери: +6 нет контроля"
"1","81081","D","1732","Türen: +1 Schalter <Schiebetritt sperren> gestört","Двери: +1 выкл.<pазблокирование ступ.>неисп.","Поступило ДС 81081 Двери: +1 выкл.<pазблокирование ступ.>неисп.","Более не активно ДС 81081 Двери: +1 выкл.<pазблокирование ступ.>неисп."
"1","81082","C","1733","Türen: +1 Taster <FRG links> gestört","Двери: +1 клав. pазблок.слев. неисп.","Поступило ДС 81082 Двери: +1 клав. pазблок.слев. неисп.","Более не активно ДС 81082 Двери: +1 клав. pазблок.слев. неисп."
"1","81083","C","1734","Türen: +1 Taster <FRG rechts> gestört","Двери: +1 клав. pазблок.спр. неисп.","Поступило ДС 81083 Двери: +1 клав. pазблок.спр. неисп.","Более не активно ДС 81083 Двери: +1 клав. pазблок.спр. неисп."
"1","81084","C","1735","Türen: +1 Taster <Türschließen> gestört","Двери: +1 клав. закрытие неисп.","Поступило ДС 81084 Двери: +1 клав. закрытие неисп.","Более не активно ДС 81084 Двери: +1 клав. закрытие неисп."
"1","81085","C","1736","Türen: +1 Taster <Anfahrsperre deaktiviert> gestört","Двери: +1 клав. снят. блокир. неисп.","Поступило ДС 81085 Двери: +1 клав. снят. блокир. неисп.","Более не активно ДС 81085 Двери: +1 клав. снят. блокир. неисп."
"1","81091","D","1737","Türen: +2 Schalter <Schiebetritt sperren> gestört","Двери: +2 выкл.<pазблокирование ступ.>неисп.","Поступило ДС 81091 Двери: +2 выкл.<pазблокирование ступ.>неисп.","Более не активно ДС 81091 Двери: +2 выкл.<pазблокирование ступ.>неисп."
"1","81092","C","1738","Türen: +2 Taster <FRG links> gestört","Двери: +2 клав. pазблок.слев. неисп.","Поступило ДС 81092 Двери: +2 клав. pазблок.слев. неисп.","Более не активно ДС 81092 Двери: +2 клав. pазблок.слев. неисп."
"1","81093","C","1739","Türen: +2 Taster <FRG rechts> gestört","Двери: +2 клав. pазблок.спр. неисп.","Поступило ДС 81093 Двери: +2 клав. pазблок.спр. неисп.","Более не активно ДС 81093 Двери: +2 клав. pазблок.спр. неисп."
"1","81094","C","1740","Türen: +2 Taster <Türschließen> gestört","Двери: +2 клав. закрытие неисп.","Поступило ДС 81094 Двери: +2 клав. закрытие неисп.","Более не активно ДС 81094 Двери: +2 клав. закрытие неисп."
"1","81095","C","1741","Türen: +2 Taster <Anfahrsperre deaktiviert> gestört","Двери: +2 клав. снят. блокир. неисп.","Поступило ДС 81095 Двери: +2 клав. снят. блокир. неисп.","Более не активно ДС 81095 Двери: +2 клав. снят. блокир. неисп."
"1","81101","M","1742","Türen: +1 Rampenanforderung (2L/ 2R)","Двери: +1 затребован пандус (2П/2Л) рамп","Поступило ДС 81101 Двери: +1 затребован пандус (2П/2Л) рамп","Более не активно ДС 81101 Двери: +1 затребован пандус (2П/2Л) рамп"
"1","81110","A","1743","Türen: +1 Ausfall (1R)","Двери: +1 неисправность (1 П)","Поступило ДС 81110 Двери: +1 неисправность (1 П)","Более не активно ДС 81110 Двери: +1 неисправность (1 П)"
"1","81111","B","1744","Türen: +1 Störung (1R)","Двери: +1 неисправность (1 П)","Поступило ДС 81111 Двери: +1 неисправность (1 П)","Более не активно ДС 81111 Двери: +1 неисправность (1 П)"
"1","81112","D","1745","Türen: +1 Tür 1 Wartungsanforderung","Двери: +1 дверь 1 треб. ТО","Поступило ДС 81112 Двери: +1 дверь 1 треб. ТО","Более не активно ДС 81112 Двери: +1 дверь 1 треб. ТО"
"1","81113","C","1746","Türen: +1 inkorrekte Stellung (1R)","Двери: +1 некорректное положение (1 П)","Поступило ДС 81113 Двери: +1 некорректное положение (1 П)","Более не активно ДС 81113 Двери: +1 некорректное положение (1 П)"
"1","81114","M","1747","Türen: +1 Notöffnung (1R)","Двери: +1 аварийное открытие (1 П)","Поступило ДС 81114 Двери: +1 аварийное открытие (1 П)","Более не активно ДС 81114 Двери: +1 аварийное открытие (1 П)"
"1","81115","I","2135","Türen: +1 mech. Sperren (1R)","Двери: +1 мех. блокирование (1 П)","Поступило ДС 81115 Двери: +1 мех. блокирование (1 П)","Более не активно ДС 81115 Двери: +1 мех. блокирование (1 П)"
"1","81116","M","1748","Türen: +1 Tritt nicht eingeschoben (1R)","Двери: +1 не убрана ступенька (1 П)","Поступило ДС 81116 Двери: +1 не убрана ступенька (1 П)","Более не активно ДС 81116 Двери: +1 не убрана ступенька (1 П)"
"1","81117","C","1749","Türen: +1 LSS ausgelegt (1R)","Двери: +1 выключен АЗВ (1 П)","Поступило ДС 81117 Двери: +1 выключен АЗВ (1 П)","Более не активно ДС 81117 Двери: +1 выключен АЗВ (1 П)"
"1","81118","D","536","Türen: +1 Türmotorstrom","Двери: +1 ток двигателей","Поступило ДС 81118 Двери: +1 ток двигателей","Более не активно ДС 81118 Двери: +1 ток двигателей"
"1","81120","A","1750","Türen: +1 Ausfall (1L)","Двери: +1 неисправность (1 Л)","Поступило ДС 81120 Двери: +1 неисправность (1 Л)","Более не активно ДС 81120 Двери: +1 неисправность (1 Л)"
"1","81121","B","1751","Türen: +1 Störung (1L)","Двери: +1 неисправность (1 Л)","Поступило ДС 81121 Двери: +1 неисправность (1 Л)","Более не активно ДС 81121 Двери: +1 неисправность (1 Л)"
"1","81122","D","1752","Türen: +1 Tür 2 Wartungsanforderung","Двери: +1 дверь 2 треб. ТО","Поступило ДС 81122 Двери: +1 дверь 2 треб. ТО","Более не активно ДС 81122 Двери: +1 дверь 2 треб. ТО"
"1","81123","C","1753","Türen: +1 inkorrekte Stellung (1L)","Двери: +1 некорректное положение (1 Л)","Поступило ДС 81123 Двери: +1 некорректное положение (1 Л)","Более не активно ДС 81123 Двери: +1 некорректное положение (1 Л)"
"1","81124","M","1754","Türen: +1 Notöffnung (1L)","Двери: +1 аварийное открытие (1 Л)","Поступило ДС 81124 Двери: +1 аварийное открытие (1 Л)","Более не активно ДС 81124 Двери: +1 аварийное открытие (1 Л)"
"1","81125","I","2136","Türen: +1 mech. Sperren (1L)","Двери: +1 мех. блокирование (1 Л)","Поступило ДС 81125 Двери: +1 мех. блокирование (1 Л)","Более не активно ДС 81125 Двери: +1 мех. блокирование (1 Л)"
"1","81126","M","1755","Türen: +1 Tritt nicht eingeschoben (1L)","Двери: +1 не убрана ступенька (1 Л)","Поступило ДС 81126 Двери: +1 не убрана ступенька (1 Л)","Более не активно ДС 81126 Двери: +1 не убрана ступенька (1 Л)"
"1","81127","C","1756","Türen: +1 LSS ausgelegt (1L)","Двери: +1 выключен АЗВ (1 Л)","Поступило ДС 81127 Двери: +1 выключен АЗВ (1 Л)","Более не активно ДС 81127 Двери: +1 выключен АЗВ (1 Л)"
"1","81128","D","537","Türen: +1 Türmotorstrom","Двери: +1 ток двигателей","Поступило ДС 81128 Двери: +1 ток двигателей","Более не активно ДС 81128 Двери: +1 ток двигателей"
"1","81130","A","1757","Türen: +1 Ausfall (2R)","Двери: +1 неисправность (2 П) отказ","Поступило ДС 81130 Двери: +1 неисправность (2 П) отказ","Более не активно ДС 81130 Двери: +1 неисправность (2 П) отказ"
"1","81131","B","1758","Türen: +1 Störung (2R)","Двери: +1 неисправность (2 П)","Поступило ДС 81131 Двери: +1 неисправность (2 П)","Более не активно ДС 81131 Двери: +1 неисправность (2 П)"
"1","81132","D","1759","Türen: +1 Tür 2R Wartungsanforderung","Двери: +1 дверь 2 П треб. ТО","Поступило ДС 81132 Двери: +1 дверь 2 П треб. ТО","Более не активно ДС 81132 Двери: +1 дверь 2 П треб. ТО"
"1","81133","C","1760","Türen: +1 inkorrekte Stellung (2R)","Двери: +1 некорректное положение (2 П)","Поступило ДС 81133 Двери: +1 некорректное положение (2 П)","Более не активно ДС 81133 Двери: +1 некорректное положение (2 П)"
"1","81134","M","1761","Türen: +1 Notöffnung (2R)","Двери: +1 аварийное открытие (2 П)","Поступило ДС 81134 Двери: +1 аварийное открытие (2 П)","Более не активно ДС 81134 Двери: +1 аварийное открытие (2 П)"
"1","81135","I","2137","Türen: +1 mech. Sperren (2R)","Двери: +1 мех. блокирование (2 П)","Поступило ДС 81135 Двери: +1 мех. блокирование (2 П)","Более не активно ДС 81135 Двери: +1 мех. блокирование (2 П)"
"1","81136","M","1762","Türen: +1 Tritt nicht eingeschoben (2R)","Двери: +1 не убрана ступенька (2 П)","Поступило ДС 81136 Двери: +1 не убрана ступенька (2 П)","Более не активно ДС 81136 Двери: +1 не убрана ступенька (2 П)"
"1","81137","C","1763","Türen: +1 LSS ausgelegt (2R)","Двери: +1 выключен АЗВ (2 П)","Поступило ДС 81137 Двери: +1 выключен АЗВ (2 П)","Более не активно ДС 81137 Двери: +1 выключен АЗВ (2 П)"
"1","81138","D","538","Türen: +1 Türmotorstrom","Двери: +1 ток двигателей","Поступило ДС 81138 Двери: +1 ток двигателей","Более не активно ДС 81138 Двери: +1 ток двигателей"
"1","81140","A","1764","Türen: +1 Ausfall (2L)","Двери: +1 неисправность (2 Л) отказ","Поступило ДС 81140 Двери: +1 неисправность (2 Л) отказ","Более не активно ДС 81140 Двери: +1 неисправность (2 Л) отказ"
"1","81141","B","1765","Türen: +1 Störung (2L)","Двери: +1 неисправность (2 Л)","Поступило ДС 81141 Двери: +1 неисправность (2 Л)","Более не активно ДС 81141 Двери: +1 неисправность (2 Л)"
